application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,root,Income,Age
3313,Male,FALSE,3.3,STEM,White,650,7,Financial Services,,650,650000,65
3314,Female,FALSE,3.16,STEM,Black,590,6,PE/VC,,590,590000,59
3315,Male,FALSE,3.16,Humanities,Asian,680,7,Health Care,,680,680000,68
3316,Female,TRUE,3.26,Humanities,,590,5,Investment Banking,,590,590000,59
3317,Male,FALSE,3.34,STEM,Asian,640,6,CPG,,640,640000,64
3318,Male,FALSE,2.97,STEM,Asian,590,4,PE/VC,,590,590000,59
3319,Male,TRUE,3.16,Business,,700,6,Financial Services,,700,700000,70
3320,Male,FALSE,3.27,Humanities,Asian,580,5,Other,,580,580000,58
3321,Male,FALSE,3.25,STEM,White,690,6,Consulting,,690,690000,69
3322,Female,FALSE,3.09,Humanities,Hispanic,640,6,Financial Services,,640,640000,64
3323,Female,TRUE,3.23,Humanities,,640,4,PE/VC,,640,640000,64
3324,Male,FALSE,3.53,Business,Hispanic,710,6,Consulting,,710,710000,71
3325,Female,FALSE,3.23,Humanities,Black,620,5,Real Estate,,620,620000,62
3326,Female,FALSE,3.04,Business,Hispanic,580,4,Consulting,,580,580000,58
3327,Male,FALSE,3.46,STEM,White,690,6,Consulting,Admit,690,690000,69
3328,Male,FALSE,3.07,Business,White,620,5,Consulting,,620,620000,62
3329,Female,FALSE,3.09,Humanities,Black,640,4,Consulting,,640,640000,64
3330,Male,TRUE,3.34,Humanities,,600,5,Nonprofit/Gov,,600,600000,60
3331,Female,FALSE,3.11,Business,Other,650,6,PE/VC,,650,650000,65
3332,Male,TRUE,3.35,Humanities,,660,4,Financial Services,,660,660000,66
3333,Female,TRUE,2.93,Business,,600,6,Consulting,,600,600000,60
3334,Male,FALSE,3.13,Business,Asian,630,3,Consulting,,630,630000,63
3335,Male,TRUE,3.47,STEM,,690,5,Nonprofit/Gov,,690,690000,69
3336,Male,TRUE,3.44,Humanities,,630,5,Consulting,,630,630000,63
3337,Female,FALSE,3.16,STEM,White,600,5,Consulting,,600,600000,60
3338,Male,FALSE,3.24,Business,White,590,4,Nonprofit/Gov,,590,590000,59
3339,Male,FALSE,3.17,STEM,White,580,6,Consulting,,580,580000,58
3340,Male,FALSE,3.17,Humanities,Black,610,5,Consulting,,610,610000,61
3341,Male,TRUE,3.34,Business,,750,6,Financial Services,Admit,750,750000,75
3342,Female,TRUE,3.54,STEM,,770,5,Consulting,Admit,770,770000,77
3343,Male,FALSE,3.42,Humanities,Hispanic,740,4,Financial Services,,740,740000,74
3344,Male,FALSE,3.2,Humanities,Asian,660,5,Consulting,,660,660000,66
3345,Female,FALSE,3.59,Humanities,White,740,5,Other,Admit,740,740000,74
3346,Male,FALSE,2.98,Humanities,White,570,4,Consulting,,570,570000,57
3347,Male,FALSE,3.26,STEM,White,660,5,Investment Management,,660,660000,66
3348,Female,TRUE,3.43,Business,,620,4,Consulting,,620,620000,62
3349,Male,FALSE,3.46,Business,Other,710,5,Health Care,,710,710000,71
3350,Female,FALSE,3.22,STEM,White,590,5,Energy,,590,590000,59
3351,Male,TRUE,3.1,STEM,,620,6,Nonprofit/Gov,,620,620000,62
3352,Female,TRUE,3.11,Business,,590,5,Technology,,590,590000,59
3353,Male,TRUE,3.27,Humanities,,690,5,PE/VC,,690,690000,69
3354,Female,FALSE,3.06,Humanities,White,590,5,Health Care,,590,590000,59
3355,Male,TRUE,3.01,STEM,,660,4,Investment Banking,,660,660000,66
3356,Female,FALSE,3.06,STEM,Black,620,5,PE/VC,,620,620000,62
3357,Male,FALSE,3.16,Humanities,Asian,670,4,Nonprofit/Gov,,670,670000,67
3358,Male,TRUE,3.16,Business,,610,3,PE/VC,,610,610000,61
3359,Male,FALSE,3.04,STEM,Asian,570,6,Technology,,570,570000,57
3360,Male,FALSE,3.32,Humanities,Asian,740,4,Consulting,Admit,740,740000,74
3361,Female,TRUE,3.13,Humanities,,630,7,Consulting,,630,630000,63
3362,Male,TRUE,3.48,Business,,660,6,Technology,Admit,660,660000,66
3363,Female,FALSE,3.24,STEM,White,600,4,Other,,600,600000,60
3364,Male,TRUE,3.36,Business,,770,4,PE/VC,Admit,770,770000,77
3365,Male,TRUE,3.38,Humanities,,640,4,Financial Services,,640,640000,64
3366,Female,FALSE,2.93,STEM,Black,590,6,Nonprofit/Gov,,590,590000,59
3367,Male,FALSE,3.17,STEM,Black,600,4,Consulting,,600,600000,60
3368,Male,FALSE,3.19,Humanities,Black,650,5,Consulting,,650,650000,65
3369,Female,FALSE,3.25,STEM,Black,620,5,Consulting,,620,620000,62
3370,Female,FALSE,2.96,Business,White,570,5,Real Estate,,570,570000,57
3371,Male,FALSE,3.26,Business,White,640,6,Investment Banking,,640,640000,64
3372,Female,TRUE,3.28,Business,,680,3,Consulting,,680,680000,68
3373,Male,FALSE,3.25,Humanities,Black,620,6,Investment Banking,,620,620000,62
3374,Female,FALSE,3.12,Humanities,Black,680,4,Real Estate,,680,680000,68
3375,Female,FALSE,3.07,Humanities,White,570,5,PE/VC,,570,570000,57
3376,Male,TRUE,3.43,Humanities,,780,5,Investment Banking,,780,780000,78
3377,Male,TRUE,3.13,Humanities,,660,5,Investment Banking,,660,660000,66
3378,Male,TRUE,3.55,STEM,,740,5,PE/VC,,740,740000,74
3379,Male,FALSE,3.44,Business,Hispanic,720,8,Technology,,720,720000,72
3380,Male,FALSE,3.44,STEM,Black,670,7,Nonprofit/Gov,Waitlist,670,670000,67
3381,Female,TRUE,3.21,Humanities,,650,4,Investment Banking,,650,650000,65
3382,Female,FALSE,3.25,STEM,White,640,7,Technology,,640,640000,64
3383,Male,FALSE,3.19,Humanities,Black,680,5,Health Care,,680,680000,68
3384,Female,TRUE,3.07,Humanities,,570,6,Consulting,,570,570000,57
3385,Female,TRUE,3.13,Business,,620,4,Investment Banking,,620,620000,62
3386,Male,TRUE,3.36,Business,,620,5,PE/VC,,620,620000,62
3387,Male,TRUE,2.97,STEM,,570,5,Investment Banking,,570,570000,57
3388,Male,FALSE,3.26,Humanities,Asian,700,4,Consulting,,700,700000,70
3389,Male,FALSE,3.11,STEM,Asian,630,5,Health Care,,630,630000,63
3390,Female,TRUE,3.21,Humanities,,630,5,Investment Banking,,630,630000,63
3391,Female,TRUE,3.15,STEM,,660,4,Other,,660,660000,66
3392,Male,TRUE,3.18,Humanities,,630,6,Consulting,,630,630000,63
3393,Male,FALSE,3.43,Business,White,650,6,Consulting,,650,650000,65
3394,Female,FALSE,3.53,Humanities,Hispanic,780,6,Nonprofit/Gov,Admit,780,780000,78
3395,Male,FALSE,3.21,Business,Asian,680,7,PE/VC,,680,680000,68
3396,Male,FALSE,3.14,Humanities,White,570,7,PE/VC,,570,570000,57
3397,Male,FALSE,3.27,STEM,Other,670,5,Financial Services,Admit,670,670000,67
3398,Male,FALSE,3.59,Humanities,Black,760,4,PE/VC,,760,760000,76
3399,Female,FALSE,3.14,STEM,Hispanic,570,4,Consulting,,570,570000,57
3400,Male,FALSE,3.13,Humanities,Asian,690,3,PE/VC,,690,690000,69
3401,Female,FALSE,3.46,Business,Black,780,5,Investment Banking,,780,780000,78
3402,Female,FALSE,2.87,Humanities,White,570,5,PE/VC,,570,570000,57
3403,Female,FALSE,3.34,Business,Black,640,4,Consulting,,640,640000,64
3404,Female,FALSE,3.44,Humanities,White,750,5,PE/VC,,750,750000,75
3405,Female,FALSE,3.43,Humanities,White,780,5,Consulting,,780,780000,78
3406,Male,FALSE,2.97,Business,Black,580,6,Real Estate,,580,580000,58
3407,Male,FALSE,3.43,Humanities,Hispanic,760,7,Consulting,,760,760000,76
3408,Female,TRUE,3.11,Humanities,,620,4,Technology,,620,620000,62
3409,Female,TRUE,3.24,STEM,,740,5,Investment Management,Admit,740,740000,74
3410,Female,TRUE,3.49,Business,,680,3,PE/VC,Admit,680,680000,68
3411,Male,FALSE,3.38,Humanities,White,720,5,Investment Banking,Admit,720,720000,72
3412,Male,TRUE,3.04,STEM,,590,5,Consulting,,590,590000,59
3413,Female,TRUE,3.52,Business,,610,5,Consulting,,610,610000,61
3414,Female,FALSE,3.14,STEM,White,620,5,Technology,,620,620000,62
3415,Male,FALSE,3.19,Humanities,Other,670,5,Nonprofit/Gov,,670,670000,67
3416,Female,FALSE,3.12,Humanities,Asian,570,4,PE/VC,,570,570000,57
3417,Male,FALSE,3.02,Humanities,Asian,620,4,Consulting,,620,620000,62
3418,Female,TRUE,3.3,Humanities,,720,4,Other,,720,720000,72
3419,Female,TRUE,3.07,Humanities,,600,6,Technology,,600,600000,60
3420,Male,FALSE,3.19,STEM,Asian,670,4,Consulting,,670,670000,67
3421,Female,TRUE,3.29,Humanities,,690,4,Technology,,690,690000,69
3422,Male,TRUE,3.36,STEM,,720,6,Consulting,,720,720000,72
3423,Male,FALSE,3.28,STEM,White,650,5,PE/VC,,650,650000,65
3424,Female,FALSE,3.24,Humanities,Black,670,6,Technology,,670,670000,67
3425,Male,FALSE,3.42,STEM,White,640,5,Investment Banking,,640,640000,64
3426,Female,FALSE,3.37,Humanities,Asian,700,4,Health Care,,700,700000,70
3427,Male,FALSE,3.16,STEM,Asian,580,5,PE/VC,,580,580000,58
3428,Male,TRUE,3.1,Humanities,,570,4,PE/VC,,570,570000,57
3429,Female,TRUE,3.23,STEM,,650,6,Investment Banking,,650,650000,65
3430,Female,FALSE,3.03,Humanities,White,620,6,Nonprofit/Gov,,620,620000,62
3431,Male,TRUE,3.27,STEM,,710,3,Nonprofit/Gov,,710,710000,71
3432,Male,FALSE,3.35,Humanities,Asian,660,5,Nonprofit/Gov,,660,660000,66
3433,Male,TRUE,3.38,Humanities,,690,6,Consulting,,690,690000,69
3434,Male,FALSE,3.39,Humanities,White,650,5,PE/VC,,650,650000,65
3435,Male,FALSE,3.14,Business,Black,660,3,Investment Management,,660,660000,66
3436,Female,TRUE,3.3,STEM,,650,4,Nonprofit/Gov,,650,650000,65
3437,Male,FALSE,3.13,STEM,Asian,650,5,Nonprofit/Gov,,650,650000,65
3438,Female,TRUE,3.13,Humanities,,690,4,Nonprofit/Gov,,690,690000,69
3439,Female,FALSE,3.24,STEM,Asian,610,6,Consulting,,610,610000,61
3440,Female,FALSE,3.23,STEM,Hispanic,680,5,Investment Banking,,680,680000,68
3441,Female,TRUE,3.06,Business,,600,5,Investment Banking,,600,600000,60
3442,Male,TRUE,3.17,Business,,580,7,Technology,,580,580000,58
3443,Female,FALSE,3.67,Humanities,Black,720,6,Consulting,Admit,720,720000,72
3444,Female,FALSE,3.31,Humanities,White,690,5,Consulting,Admit,690,690000,69
3445,Female,FALSE,2.87,STEM,White,610,6,Nonprofit/Gov,,610,610000,61
3446,Male,FALSE,3.25,Humanities,White,700,5,Investment Banking,Waitlist,700,700000,70
3447,Female,FALSE,3.12,STEM,Asian,600,4,Consulting,,600,600000,60
3448,Female,FALSE,3.05,Humanities,Black,570,6,Nonprofit/Gov,,570,570000,57
3449,Male,TRUE,3.37,Humanities,,630,6,Technology,,630,630000,63
3450,Male,FALSE,3.45,Business,White,770,7,Consulting,Admit,770,770000,77
3451,Male,FALSE,3.03,Business,White,570,5,Media/Entertainment,,570,570000,57
3452,Female,FALSE,3.07,Business,White,680,6,Consulting,,680,680000,68
3453,Female,FALSE,2.99,Humanities,Asian,650,5,Consulting,,650,650000,65
3454,Male,FALSE,3.35,Business,White,710,4,Consulting,,710,710000,71
3455,Female,FALSE,3.01,STEM,White,580,5,Technology,,580,580000,58
3456,Male,TRUE,3.34,STEM,,700,6,Nonprofit/Gov,,700,700000,70
3457,Male,TRUE,3.09,Humanities,,620,4,Investment Banking,,620,620000,62
3458,Male,TRUE,3.23,Business,,680,5,Consulting,Admit,680,680000,68
3459,Male,FALSE,3.07,Business,Asian,610,6,Consulting,,610,610000,61
3460,Male,TRUE,3.31,Humanities,,710,4,Consulting,,710,710000,71
3461,Male,TRUE,3.17,STEM,,590,5,Consulting,,590,590000,59
3462,Female,FALSE,3.03,Humanities,Other,610,5,Investment Banking,,610,610000,61
3463,Female,FALSE,3.4,Humanities,Asian,690,5,Nonprofit/Gov,Admit,690,690000,69
3464,Male,FALSE,3.27,STEM,White,620,5,Consulting,,620,620000,62
3465,Male,FALSE,3.02,Humanities,Black,570,4,Consulting,,570,570000,57
3466,Male,FALSE,3.35,STEM,Black,670,5,Financial Services,,670,670000,67
3467,Male,FALSE,3.23,Humanities,Asian,650,5,Nonprofit/Gov,,650,650000,65
3468,Female,FALSE,3.14,Business,Black,670,5,Consulting,,670,670000,67
3469,Male,FALSE,3.24,Business,Black,650,6,PE/VC,,650,650000,65
3470,Male,TRUE,3.38,STEM,,670,5,Investment Banking,,670,670000,67
3471,Male,FALSE,3.27,Business,White,610,6,PE/VC,,610,610000,61
3472,Female,FALSE,3.33,Humanities,Black,580,6,Financial Services,,580,580000,58
3473,Female,FALSE,3,Business,White,620,3,Consulting,,620,620000,62
3474,Male,FALSE,3.47,STEM,Hispanic,640,4,Financial Services,,640,640000,64
3475,Female,TRUE,3.21,STEM,,660,6,Consulting,,660,660000,66
3476,Male,TRUE,3.16,Humanities,,680,5,Consulting,,680,680000,68
3477,Male,FALSE,3.38,Humanities,Asian,640,5,CPG,,640,640000,64
3478,Male,FALSE,3.45,Humanities,Other,620,4,Technology,,620,620000,62
3479,Male,FALSE,3.16,Business,Black,620,4,Financial Services,,620,620000,62
3480,Female,FALSE,3.05,Business,Black,610,3,Consulting,,610,610000,61
3481,Male,TRUE,3.04,Humanities,,650,7,Consulting,,650,650000,65
3482,Female,TRUE,3.21,STEM,,670,2,Investment Banking,,670,670000,67
3483,Male,FALSE,3.38,STEM,White,680,4,Nonprofit/Gov,,680,680000,68
3484,Male,FALSE,3.39,STEM,White,710,4,Technology,,710,710000,71
3485,Male,TRUE,3.19,Business,,690,6,CPG,,690,690000,69
3486,Female,FALSE,3.51,Humanities,Hispanic,710,6,Health Care,Admit,710,710000,71
3487,Male,TRUE,3.29,Business,,670,4,CPG,Admit,670,670000,67
3488,Male,FALSE,3.22,Humanities,Black,570,6,Health Care,,570,570000,57
3489,Male,TRUE,3.26,STEM,,660,3,Investment Management,,660,660000,66
3490,Female,FALSE,3.24,STEM,Hispanic,600,5,Consulting,,600,600000,60
3491,Female,TRUE,3.26,Humanities,,620,5,Nonprofit/Gov,,620,620000,62
3492,Female,TRUE,3.25,Business,,680,4,Nonprofit/Gov,,680,680000,68
3493,Male,TRUE,3.14,Humanities,,640,6,Other,,640,640000,64
3494,Female,TRUE,3.38,Humanities,,670,6,Investment Banking,,670,670000,67
3495,Male,FALSE,3.51,Humanities,White,700,6,Consulting,Admit,700,700000,70
3496,Female,FALSE,3.32,Business,Asian,630,4,Nonprofit/Gov,,630,630000,63
3497,Female,TRUE,3.11,Humanities,,660,5,Technology,,660,660000,66
3498,Male,FALSE,3.48,Business,Black,620,3,Consulting,,620,620000,62
3499,Female,FALSE,3.18,Humanities,White,580,4,PE/VC,,580,580000,58
3500,Male,FALSE,3.42,Business,Asian,670,5,Other,,670,670000,67
3501,Female,TRUE,3.52,STEM,,730,5,Consulting,,730,730000,73
3502,Male,TRUE,3.23,Business,,610,7,Technology,,610,610000,61
3503,Male,FALSE,3.13,Business,White,630,5,PE/VC,,630,630000,63
3504,Male,TRUE,3.26,Business,,660,5,Media/Entertainment,,660,660000,66
3505,Male,TRUE,3.49,STEM,,640,6,Consulting,,640,640000,64
3506,Male,TRUE,3.27,STEM,,670,5,Consulting,Waitlist,670,670000,67
3507,Female,FALSE,3.15,STEM,White,660,5,Consulting,,660,660000,66
3508,Female,FALSE,3.32,Humanities,Black,670,5,Nonprofit/Gov,,670,670000,67
3509,Male,TRUE,3.18,STEM,,680,3,PE/VC,,680,680000,68
3510,Female,FALSE,3.32,Humanities,Asian,580,6,Technology,,580,580000,58
3511,Female,TRUE,3.31,Humanities,,610,5,Technology,,610,610000,61
3512,Female,TRUE,3.11,Business,,590,6,Other,,590,590000,59
3513,Female,FALSE,3.16,Humanities,Asian,620,7,Investment Banking,,620,620000,62
3514,Male,TRUE,3.09,STEM,,730,5,Media/Entertainment,,730,730000,73
3515,Female,FALSE,3.02,Business,Black,660,6,Nonprofit/Gov,,660,660000,66
3516,Female,FALSE,3.36,Humanities,Black,710,5,Consulting,Admit,710,710000,71
3517,Male,FALSE,3,Business,Black,650,6,Technology,,650,650000,65
3518,Male,FALSE,3.23,Humanities,Hispanic,670,6,PE/VC,,670,670000,67
3519,Female,FALSE,3.42,Business,White,650,4,PE/VC,,650,650000,65
3520,Female,FALSE,3.54,Business,Asian,710,5,Nonprofit/Gov,,710,710000,71
3521,Male,FALSE,3.15,Humanities,Asian,600,2,Investment Banking,,600,600000,60
3522,Female,FALSE,3.23,Business,Black,620,6,Consulting,,620,620000,62
3523,Male,FALSE,3.28,Business,Black,670,5,Consulting,,670,670000,67
3524,Male,FALSE,3.34,Business,White,650,6,Health Care,,650,650000,65
3525,Male,FALSE,2.8,Business,White,570,6,Consulting,,570,570000,57
3526,Male,FALSE,3.49,STEM,White,660,6,PE/VC,,660,660000,66
3527,Male,FALSE,3.29,Humanities,Black,600,4,CPG,,600,600000,60
3528,Male,FALSE,3.19,STEM,Black,650,6,PE/VC,,650,650000,65
3529,Female,TRUE,3.23,STEM,,650,6,Nonprofit/Gov,,650,650000,65
3530,Female,FALSE,3.38,Humanities,Asian,630,5,Financial Services,,630,630000,63
3531,Male,FALSE,3.15,Humanities,Asian,640,5,Other,,640,640000,64
3532,Male,TRUE,3.09,Business,,620,5,Financial Services,,620,620000,62
3533,Female,FALSE,3.28,Humanities,White,670,8,Consulting,Admit,670,670000,67
3534,Male,FALSE,3.21,Business,White,660,6,Health Care,,660,660000,66
3535,Female,FALSE,3.04,Business,White,570,5,Consulting,,570,570000,57
3536,Female,FALSE,3.12,Business,Black,570,4,Consulting,,570,570000,57
3537,Male,FALSE,3.44,Business,White,620,5,Investment Banking,,620,620000,62
3538,Male,FALSE,3.37,Business,White,620,5,Financial Services,,620,620000,62
3539,Male,FALSE,3.54,STEM,Hispanic,740,5,Health Care,Admit,740,740000,74
3540,Male,FALSE,3.5,Humanities,White,720,4,Technology,,720,720000,72
3541,Male,FALSE,3.08,Humanities,Asian,590,4,Consulting,,590,590000,59
3542,Male,TRUE,3.15,Business,,630,6,Other,,630,630000,63
3543,Female,FALSE,3,Humanities,Black,630,7,Nonprofit/Gov,,630,630000,63
3544,Male,FALSE,3.39,Business,Asian,610,5,Investment Banking,,610,610000,61
3545,Male,FALSE,3.02,Humanities,Black,610,5,PE/VC,,610,610000,61
3546,Male,TRUE,3.35,Humanities,,660,2,Real Estate,Admit,660,660000,66
3547,Female,TRUE,3.11,Humanities,,640,5,PE/VC,,640,640000,64
3548,Male,FALSE,3,STEM,Black,640,4,Consulting,,640,640000,64
3549,Male,FALSE,3.21,STEM,Other,700,5,Consulting,,700,700000,70
3550,Female,FALSE,3.24,Business,Black,680,7,Nonprofit/Gov,,680,680000,68
3551,Male,FALSE,3.17,Business,Asian,680,6,Investment Banking,,680,680000,68
3552,Male,TRUE,3.52,Business,,750,6,Consulting,Admit,750,750000,75
3553,Male,FALSE,3.26,Humanities,White,680,5,Consulting,,680,680000,68
3554,Female,FALSE,3.37,Business,Black,650,7,Health Care,,650,650000,65
3555,Female,FALSE,3.29,Humanities,Asian,660,4,Consulting,,660,660000,66
3556,Male,FALSE,3.36,Business,Black,760,8,Investment Management,,760,760000,76
3557,Male,TRUE,3.23,Humanities,,640,6,PE/VC,,640,640000,64
3558,Female,FALSE,3.19,Humanities,Other,570,6,Technology,,570,570000,57
3559,Male,FALSE,3.46,Humanities,White,770,5,Health Care,,770,770000,77
3560,Male,TRUE,3.42,Humanities,,680,5,Investment Banking,,680,680000,68
3561,Male,FALSE,3.15,STEM,Black,660,5,Energy,,660,660000,66
3562,Female,TRUE,3.23,Business,,600,5,PE/VC,,600,600000,60
3563,Female,TRUE,3.35,Humanities,,650,5,CPG,,650,650000,65
3564,Male,FALSE,3.32,Business,Black,630,5,Consulting,,630,630000,63
3565,Male,FALSE,3.2,Business,Black,620,5,Health Care,,620,620000,62
3566,Male,TRUE,3.2,STEM,,580,5,Investment Management,,580,580000,58
3567,Male,FALSE,3.29,Business,White,710,4,Investment Management,,710,710000,71
3568,Male,FALSE,3.44,Business,White,740,5,Financial Services,,740,740000,74
3569,Male,FALSE,2.99,Business,Hispanic,680,4,Consulting,,680,680000,68
3570,Male,FALSE,3.46,Business,Other,690,5,Consulting,,690,690000,69
3571,Male,FALSE,3.55,Humanities,Black,710,5,Consulting,Admit,710,710000,71
3572,Male,FALSE,3.34,Humanities,Asian,650,5,Consulting,,650,650000,65
3573,Male,FALSE,3.4,STEM,White,640,5,Other,,640,640000,64
3574,Male,FALSE,3.34,STEM,Asian,710,4,Technology,Admit,710,710000,71
3575,Male,FALSE,3.22,Business,White,680,7,Consulting,,680,680000,68
3576,Male,FALSE,3.26,STEM,Asian,640,4,Other,,640,640000,64
3577,Female,FALSE,3.3,Humanities,Hispanic,660,4,Financial Services,Admit,660,660000,66
3578,Male,FALSE,3.4,Business,Hispanic,670,4,PE/VC,Admit,670,670000,67
3579,Female,FALSE,3.04,STEM,Other,580,5,Consulting,,580,580000,58
3580,Male,FALSE,3.47,STEM,White,750,4,PE/VC,,750,750000,75
3581,Male,FALSE,3.18,Humanities,Other,700,5,Consulting,,700,700000,70
3582,Male,FALSE,3.28,Business,Asian,720,5,PE/VC,Admit,720,720000,72
3583,Male,FALSE,3.41,STEM,Black,680,5,Technology,,680,680000,68
3584,Female,FALSE,3.06,STEM,White,570,3,Financial Services,,570,570000,57
3585,Female,TRUE,3.35,STEM,,670,5,Real Estate,,670,670000,67
3586,Male,TRUE,3.42,STEM,,680,7,Consulting,,680,680000,68
3587,Male,FALSE,3.29,Business,Hispanic,620,5,PE/VC,,620,620000,62
3588,Male,FALSE,3.65,Humanities,Hispanic,730,6,Nonprofit/Gov,,730,730000,73
3589,Male,TRUE,3.38,Humanities,,680,6,Investment Banking,,680,680000,68
3590,Female,FALSE,3.16,Humanities,Hispanic,580,4,Investment Banking,,580,580000,58
3591,Male,TRUE,3.58,Business,,720,3,Technology,,720,720000,72
3592,Male,TRUE,3.53,Business,,730,4,PE/VC,Waitlist,730,730000,73
3593,Male,FALSE,3.37,Humanities,Asian,660,4,Other,,660,660000,66
3594,Female,FALSE,3.35,Humanities,White,700,5,PE/VC,Admit,700,700000,70
3595,Female,FALSE,3.48,Business,Asian,640,5,PE/VC,,640,640000,64
3596,Female,TRUE,3.15,Business,,650,6,Consulting,,650,650000,65
3597,Female,FALSE,3.4,Business,Asian,710,7,Investment Management,,710,710000,71
3598,Male,TRUE,3.35,Humanities,,730,6,Investment Management,Admit,730,730000,73
3599,Male,FALSE,2.85,STEM,Asian,570,3,Consulting,,570,570000,57
3600,Female,TRUE,3.34,STEM,,660,5,Consulting,,660,660000,66
3601,Female,FALSE,3.51,Humanities,White,740,4,Consulting,,740,740000,74
3602,Female,TRUE,3.25,Business,,650,6,Retail,,650,650000,65
3603,Male,TRUE,3,Business,,650,6,Nonprofit/Gov,,650,650000,65
3604,Female,TRUE,3.22,Humanities,,700,5,Consulting,,700,700000,70
3605,Male,FALSE,3.14,STEM,Black,600,5,Technology,,600,600000,60
3606,Male,FALSE,3.01,Humanities,White,580,5,Consulting,,580,580000,58
3607,Female,FALSE,2.92,Humanities,Hispanic,570,4,Consulting,,570,570000,57
3608,Male,FALSE,3.17,Humanities,White,640,3,Media/Entertainment,,640,640000,64
3609,Male,FALSE,3.41,Humanities,Hispanic,670,4,Consulting,,670,670000,67
3610,Male,TRUE,3.33,Humanities,,650,5,Investment Management,,650,650000,65
3611,Male,FALSE,3.45,Humanities,Black,650,2,Technology,,650,650000,65
3612,Male,FALSE,3.42,STEM,Black,700,5,Consulting,,700,700000,70
3613,Female,FALSE,3.29,Humanities,Asian,740,4,PE/VC,Admit,740,740000,74
3614,Male,TRUE,3.06,Business,,650,7,PE/VC,,650,650000,65
3615,Female,FALSE,3.19,STEM,Black,610,4,Investment Banking,,610,610000,61
3616,Female,FALSE,3.35,Business,Asian,690,6,Technology,Admit,690,690000,69
3617,Male,FALSE,3.4,Humanities,Asian,710,4,Technology,,710,710000,71
3618,Female,FALSE,3.23,Humanities,Asian,570,7,PE/VC,,570,570000,57
3619,Male,FALSE,3.34,Business,Other,650,5,Other,,650,650000,65
3620,Male,TRUE,3.5,Business,,660,3,Health Care,Admit,660,660000,66
3621,Male,TRUE,3.18,Business,,620,4,Technology,,620,620000,62
3622,Female,TRUE,3.33,Humanities,,640,6,Consulting,,640,640000,64
